Type,ID,Chen,Leo,Samuel & Chayan,,comment,data table,charting tool,chart source,Source Link,Notes,,,
Treemap,20,FALSE,FALSE,FALSE,FALSE,,FALSE,,wikimedia.org,https://commons.wikimedia.org/wiki/File:Utah_Presidential_Election_Results_2016_%28treemap%29.svg,,,,
Treemap,21,FALSE,FALSE,FALSE,FALSE,,FALSE,Plotly,,https://aeturrell.github.io/coding-for-economists/vis-common-plots.html#treemap,,,,
Treemap,22,FALSE,FALSE,FALSE,FALSE,,FALSE,FlexChart,,https://developer.mescius.com/wijmo/demos/Chart/Treemap/GroupedTreeMap,,,,
Violin Plot,1,TRUE,TRUE,FALSE,FALSE,baseline property for area mark?,FALSE,Mascot.js,,https://mascot-vis.github.io/gallery.html#ViolinPlot,,,,
Violin Plot,2,TRUE,TRUE,FALSE,FALSE,,FALSE,D3.js,,https://observablehq.com/@theodedeken/19-violin-plot,,,,
Violin Plot,3,TRUE,TRUE,FALSE,FALSE,,FALSE,,jbe-platform.com/,https://www.jbe-platform.com/content/figure/10.1075/avt.00068.ros.fig3,,,,
Violin Plot,4,TRUE,TRUE,FALSE,FALSE,,FALSE,Plotly,,https://plotly.com/javascript/violin/,,,,
Violin Plot,5,TRUE,TRUE,FALSE,FALSE,,FALSE,D3.js,,https://d3-graph-gallery.com/graph/violin_basicHist.html,,,,
Violin Plot,6,TRUE,TRUE,FALSE,FALSE,,FALSE,Vega,,https://vega.github.io/vega/examples/violin-plot/,,,,
Violin Plot,7,TRUE,TRUE,FALSE,FALSE,,FALSE,D3.js,,https://observablehq.com/d/1771ceff9a6022c3,,,,
Violin Plot,8,TRUE,TRUE,FALSE,FALSE,,FALSE,ObservablePlot,,https://observablehq.com/@jonhelfman/plot-violin-chart-with-facet,,,,
Violin Plot,9,TRUE,TRUE,FALSE,FALSE,,FALSE,BiochemPy,,https://biochempy.bb.iastate.edu/static/images/help_page/plot_examples/violin_plot_example.svg,,,,
Violin Plot,10,TRUE,TRUE,FALSE,FALSE,,FALSE,D3.js,,https://observablehq.com/@vaibhav-rane/assignment-3,,,,
Violin Plot,11,TRUE,TRUE,FALSE,FALSE,,FALSE,Jamovi,,https://lsj.readthedocs.io/no/latest/Ch05/Ch05_Graphics_2.html,,,,
Violin Plot,12,TRUE,TRUE,FALSE,FALSE,,FALSE,Plotly,tvhahn.com,https://www.tvhahn.com/posts/beautiful-plots-violin/,,,,
Violin Plot,13,TRUE,TRUE,FALSE,FALSE,,FALSE,,iotc.org,https://edu.iotc.org/tuning.html,,,,
Violin Plot,14,TRUE,FALSE,FALSE,FALSE,,FALSE,,datavizcatalogue.com,https://datavizcatalogue.com/methods/violin_plot.html,,,,
Violin Plot,15,TRUE,FALSE,FALSE,FALSE,,FALSE,Diagrammm,,https://diagrammm.com/violin_plot,,,,
Violin Plot,16,TRUE,FALSE,FALSE,FALSE,,FALSE,R,,https://cran.r-project.org/web/packages/ggnormalviolin/readme/README.html,,,,
Violin Plot,17,TRUE,FALSE,FALSE,FALSE,,FALSE,Semiotic,,https://semiotic.nteract.io/guides/ordinal-summaries,,,,
Violin Plot,18,TRUE,FALSE,FALSE,FALSE,,FALSE,R,,https://people.ohio.edu/ruhil/RBookNew/visualizing-data.html,,,,
Violin Plot,19,TRUE,FALSE,FALSE,FALSE,,FALSE,R,,https://mikeshea.net/showing_all_the_data.html,,,,
Violin Plot,20,TRUE,FALSE,FALSE,FALSE,,FALSE,AlgebraOfGraphics.jl,,https://tutorials.pumas.ai/html/PlottingInJulia/02-AoG-Geoms.html,,,,
Violin Plot,21,TRUE,FALSE,FALSE,FALSE,,FALSE,AlgebraOfGraphics.jl,,https://tutorials.pumas.ai/html/PlottingInJulia/02-AoG-Geoms_files/figure-html/cell-23-output-1.svg,,,,
Waffle Chart,1,TRUE,TRUE,FALSE,FALSE,Question: paras for 2D grid?,FALSE,Mascot.js,,https://mascot-vis.github.io/gallery.html#WaffleChart,,,,
Waffle Chart,2,TRUE,TRUE,FALSE,FALSE,,FALSE,Mascot.js,,https://mascot-vis.github.io/gallery#MultipleWaffleCharts,,,,
Waffle Chart,3,TRUE,TRUE,FALSE,FALSE,,FALSE,Data Illustator,,https://data-illustrator.cs.umd.edu/app/index.html?project=waffle,,,,
Waffle Chart,4,TRUE,TRUE,FALSE,FALSE,,FALSE, PyWaffle,www.kaggle.com,https://www.kaggle.com/general/114798,,,,
Waffle Chart,5,TRUE,TRUE,FALSE,FALSE,,FALSE, PyWaffle,www.kaggle.com,https://www.kaggle.com/general/114798,,,,
Waffle Chart,6,TRUE,TRUE,FALSE,FALSE,,FALSE,Datylon,,https://www.datylon.com/resources/chart-library/icon-array,,,,
Waffle Chart,7,TRUE,TRUE,FALSE,FALSE,,FALSE, PyWaffle,,https://pywaffle.readthedocs.io/en/latest/examples/formats_of_values.html,,,,
Waffle Chart,8,TRUE,TRUE,FALSE,FALSE,,FALSE,D3.js,https://gist.github.com/,http://bl.ocks.org/XavierGimenez/8070956,,,,
Waffle Chart,9,TRUE,TRUE,FALSE,FALSE,,FALSE,Datylon,,https://www.datylon.com/blog/types-of-charts-graphs-examples-data-visualization,,,,
Waffle Chart,10,TRUE,TRUE,FALSE,FALSE,,FALSE, PyWaffle,,https://github.com/gyli/PyWaffle/blob/master/docs/examples/block_colors.md,,,,
Waffle Chart,11,TRUE,TRUE,FALSE,FALSE,,FALSE, PyWaffle,,https://pywaffle.readthedocs.io/en/latest/examples/plot_with_characters_or_icons.html,,,,
Waffle Chart,12,TRUE,TRUE,FALSE,FALSE,,FALSE,R,www.filipr.com,https://www.filipr.com/posts/waffle-chart/,,,,
Waffle Chart,13,TRUE,TRUE,FALSE,FALSE,,FALSE,R,www.filipr.com,https://www.filipr.com/posts/waffle-chart/,,,,
Waffle Chart,14,TRUE,TRUE,FALSE,FALSE,,FALSE,,https://www.mckinsey.com/,https://www.mckinsey.com/featured-insights/2020-year-in-review/a-tale-of-2020-in-20-mckinsey-charts,,,,
Waffle Chart,15,TRUE,FALSE,FALSE,FALSE,,FALSE,NIVO,,https://nivo.rocks/storybook/?path=/story/waffle--legend-toggle,,,,
Waffle Chart,16,TRUE,FALSE,FALSE,FALSE,,FALSE,Matplotlib,,https://aeturrell.github.io/coding-for-economists/vis-common-plots.html#id88,,FALSE,FALSE,FALSE
Waffle Chart,17,TRUE,FALSE,FALSE,FALSE,,FALSE,D3.js,,https://observablehq.com/@analyzer2004/waffle-chart,,FALSE,FALSE,FALSE
Waffle Chart,18,TRUE,FALSE,FALSE,FALSE,,FALSE,NIVO,,https://nivo.rocks/waffle/,,FALSE,FALSE,FALSE
Waffle Chart,19,TRUE,FALSE,FALSE,FALSE,,FALSE, PyWaffle,,https://pywaffle.readthedocs.io/en/latest/examples/plot_with_characters_or_icons.html,,FALSE,FALSE,FALSE
Waffle Chart,20,TRUE,FALSE,FALSE,FALSE,,FALSE,Datylon,,https://www.datylon.com/resources/chart-library/icon-array,,FALSE,FALSE,FALSE
Waffle Chart,21,TRUE,FALSE,FALSE,FALSE,,FALSE,,iconarray.com,https://www.iconarray.com/download,,FALSE,FALSE,FALSE
Waffle Chart,22,TRUE,FALSE,FALSE,FALSE,,FALSE,ObservablePlot,,https://observablehq.com/@hrbrmstr/observable-plot-waffle-wafflemark,,FALSE,FALSE,FALSE
Waterfall Chart,1,TRUE,TRUE,FALSE,FALSE,constraints,FALSE,Mascot.js,,https://mascot-vis.github.io/gallery#WaterfallChart,,,,
Waterfall Chart,2,TRUE,TRUE,FALSE,FALSE,constraints,FALSE,,https://navicat.com/,https://navicat.com/en/navicat-16-highlights,,,,
Waterfall Chart,3,TRUE,TRUE,FALSE,FALSE,constraints,FALSE,AnyChart,,https://docs.anychart.com/Basic_Charts/Waterfall_Chart,,,,
Waterfall Chart,4,TRUE,TRUE,FALSE,FALSE,constraints,FALSE,AnyChart,,https://docs.anychart.com/Basic_Charts/Waterfall_Chart,,,,
Waterfall Chart,5,TRUE,TRUE,FALSE,FALSE,,FALSE,,https://www.spotfire.com/,https://www.spotfire.com/glossary/what-is-a-waterfall-chart,,,,
Waterfall Chart,6,TRUE,TRUE,FALSE,FALSE,constraints,FALSE,AnyChart,,https://docs.anychart.com/Basic_Charts/Waterfall_Chart,,,,
Waterfall Chart,7,TRUE,TRUE,FALSE,FALSE,constraints,FALSE,FusionCharts,,fusioncharts.com/charts/waterfall-charts/waterfall-chart-without-cumulative-sum?framework=javascript,,,,
Waterfall Chart,8,TRUE,TRUE,FALSE,FALSE,constraints,FALSE,,wikimedia.org,https://commons.wikimedia.org/wiki/File:Diagramme_waterfall.svg,,,,
Waterfall Chart,9,TRUE,TRUE,FALSE,FALSE,constraints,FALSE,Plotly,dash.gallery,https://dash.gallery/dash-shap-tips/,,,,
Waterfall Chart,10,TRUE,TRUE,FALSE,FALSE,constraints,FALSE,Vega lite,,https://vega.github.io/vega-lite/examples/waterfall_chart.html,,,,
Waterfall Chart,11,TRUE,TRUE,FALSE,FALSE,,FALSE,HighCharts,,https://www.highcharts.com/demo/highcharts/waterfall,,,,
Waterfall Chart,12,TRUE,TRUE,FALSE,FALSE,,FALSE,,apptio.com,https://www.apptio.com/fr/products/cloudability/financial-planning/,,,,
Waterfall Chart,13,TRUE,TRUE,FALSE,FALSE,,FALSE,,gov.uk,https://www.gov.uk/government/statistics/national-non-domestic-rates-collected-by-councils-in-england-forecast-2024-to-2025/national-non-domestic-rates-collected-by-councils-in-england-forecast-for-2024-to-2025,,,,
Waterfall Chart,14,TRUE,FALSE,FALSE,FALSE,,FALSE,FlexChart,,https://developer.mescius.com/wijmo/demos/Chart/Special/Waterfall,,,,
Waterfall Chart,15,TRUE,FALSE,FALSE,FALSE,,FALSE,,sightfull.com,https://www.sightfull.com/glossary/sales-pipeline-waterfall/,,,,
Waterfall Chart,16,TRUE,FALSE,FALSE,FALSE,,FALSE,,grunt.pro,https://www.grunt.pro/product/charts,,,,
Waterfall Chart,17,TRUE,FALSE,FALSE,FALSE,,FALSE,ioDraw,,https://www.iodraw.com/en/template/bar-waterfall,,,,
Waterfall Chart,18,TRUE,FALSE,FALSE,FALSE,,FALSE,FusionCharts,,https://www.fusioncharts.com/charts,,,,
Waterfall Chart,19,TRUE,FALSE,FALSE,FALSE,,FALSE,Semiotic,,https://semiotic.nteract.io/examples/waterfall-chart,,,,
Waterfall Chart,20,TRUE,FALSE,FALSE,FALSE,,FALSE,,deepresearchfund.ch,https://deepresearchfund.ch/en/insights/return-breakdown/,,,,
Waterfall Chart,21,TRUE,FALSE,FALSE,FALSE,,FALSE,AngularChart,,https://www.telerik.com/kendo-angular-ui/components/charts/series-types/waterfall/,,,,
Word Cloud,1,TRUE,TRUE,FALSE,FALSE,,FALSE,D3.js,,https://observablehq.com/@d3/word-cloud,,,,
Word Cloud,2,TRUE,TRUE,FALSE,FALSE,,FALSE,D3.js,,https://observablehq.com/@randomfractals/nlp-word-cloud,,,,
Word Cloud,3,TRUE,TRUE,FALSE,FALSE,,FALSE,Vega,,https://vega.github.io/vega/examples/word-cloud/,,,,
Word Cloud,4,TRUE,TRUE,FALSE,FALSE,,FALSE,AnyChart,,https://www.anychart.com/products/anychart/gallery/Tag_Cloud/Alice_In_Wonderland.php,,,,
Word Cloud,5,TRUE,TRUE,FALSE,FALSE,,FALSE,AnyChart,,https://www.anychart.com/products/anychart/gallery/Tag_Cloud/World_Population.php,,,,
Word Cloud,6,TRUE,TRUE,FALSE,FALSE,,FALSE,AnyChart,,https://www.anychart.com/products/anychart/gallery/Tag_Cloud/State_of_the_Union_Address_Most_Used_Words.php,,,,
Word Cloud,7,TRUE,TRUE,FALSE,FALSE,,FALSE,D3.js,d3-graph-gallery.com,https://d3-graph-gallery.com/graph/wordcloud_basic.html,,,,
Word Cloud,8,TRUE,TRUE,FALSE,FALSE,,FALSE,D3.js,,https://observablehq.com/@soezen/word-cloud,,,,
Word Cloud,9,TRUE,TRUE,FALSE,FALSE,,FALSE,D3.js,,https://observablehq.com/@cliffng/word-cloud,,,,
Word Cloud,10,TRUE,TRUE,FALSE,FALSE,,FALSE,D3.js,,https://observablehq.com/d/115a62bd2a944ca6,,,,
Word Cloud,11,TRUE,FALSE,FALSE,FALSE,,FALSE,,mentimeter.com,https://www.mentimeter.com/features/word-cloud,,,,
Word Cloud,12,TRUE,FALSE,FALSE,FALSE,,FALSE,,greenbook.org,https://www.greenbook.org/insights/commentaries/word-cloud-plus-extracts-hot-buzz-topics,,,,
Word Cloud,13,TRUE,FALSE,FALSE,FALSE,,FALSE,HighCharts,,https://www.highcharts.com/demo/highcharts/wordcloud,,,,
Word Cloud,14,TRUE,FALSE,FALSE,FALSE,,FALSE,,ambrosi.ca,https://www.ambrosi.ca/important/comn154-wordle-vocab-cloud/,,,,
Word Cloud,15,TRUE,FALSE,FALSE,FALSE,,FALSE,,andre-rendeiro.com,https://andre-rendeiro.com/2015/10/28/pubmed_wordcloud,,,,
Word Cloud,16,TRUE,FALSE,FALSE,FALSE,,FALSE,,ambrosi.ca,https://www.ambrosi.ca/important/comn154-wordle-vocab-cloud/,,,,
Word Cloud,17,TRUE,FALSE,FALSE,FALSE,,FALSE,,wikimedia.org,https://commons.wikimedia.org/wiki/File:Word_Art_LSP_arc-en-ciel.svg,,,,
Word Cloud,18,TRUE,FALSE,FALSE,FALSE,,FALSE,,textkit.ai,https://textkit.ai/docs/API/generate/wordcloud/,,,,
Word Cloud,19,TRUE,FALSE,FALSE,FALSE,,FALSE,,wikimedia.org,https://commons.wikimedia.org/wiki/File:Word_cloud_of_Tech_News_contributors.svg,,,,
Word Cloud,20,TRUE,FALSE,FALSE,FALSE,,FALSE,,openclipart.org,https://openclipart.org/detail/255060/america-states-and-capitals-word-cloud,,,,
Word Cloud,21,TRUE,FALSE,FALSE,FALSE,,FALSE,,wikimedia.org,https://commons.wikimedia.org/wiki/File:Word_Art_LSP_femmes.svg,,,,
others,1,TRUE,FALSE,,,,FALSE,Mascot.js,,https://mascot-vis.github.io/gallery.html#MultipleBarCharts ,,,,
others,2,TRUE,FALSE,,,,FALSE,D3.js,github.com,https://gist.github.com/cmgiven/018fd027d443b177e18fffb9afcdb5bd,,,,
others,3,TRUE,FALSE,,,,FALSE,,urban.org,https://www.urban.org/features/11-charts-about-social-security-disability-insurance-program,,,,
others,4,TRUE,FALSE,,,,FALSE,D3.js,,https://observablehq.com/@stroked/gantt-calendar,,,,
others,5,TRUE,FALSE,,,,FALSE,Mascot.js,,https://mascot-vis.github.io/gallery#TowerChart,,,,
others,6,TRUE,FALSE,,,,FALSE,HighCharts,,https://www.highcharts.com/demo/highcharts/column-comparison,,,,
others,7,TRUE,FALSE,,,,FALSE,ApexCharts,,https://apexcharts.com/javascript-chart-demos/column-charts/grouped-stacked-columns/,,,,
others,8,TRUE,FALSE,,,,FALSE,HighCharts,,https://www.highcharts.com/demo/highcharts/variwide,,,,
others,9,TRUE,FALSE,,,,FALSE,HighCharts,,https://www.highcharts.com/demo/highcharts/stellar-chart,,,,
others,10,TRUE,FALSE,,,,FALSE,HighCharts,,https://www.highcharts.com/demo/maps/map-pies,,,,
others,11,TRUE,FALSE,,,,FALSE,Datylon,,https://insights.datylon.com/stories/ixceXCfGRapMydRyuEZNJw,,,,
others,12,TRUE,FALSE,,,,FALSE,D3.js,,https://gist.github.com/michalskop/8016812,,,,
others,13,TRUE,FALSE,,,,FALSE,D3.js,,http://https//bl.ocks.org/fabiovalse/raw/4122230f56cbd9982ba0/?raw=true,,,,
others,14,TRUE,FALSE,,,,FALSE,FusionCharts,,https://jsfiddle.net/fusioncharts/G7hYq/,,,,
others,15,TRUE,FALSE,,,,FALSE,HighCharts,,https://www.highcharts.com/demo/highcharts/error-bar,,,,
others,16,TRUE,FALSE,,,,FALSE,HighCharts,,https://www.highcharts.com/demo/highcharts/combo,,,,
others,17,TRUE,FALSE,,,,FALSE,HighCharts,,https://www.highcharts.com/demo/highcharts/column-placement,,,,
others,18,TRUE,FALSE,,,,FALSE,,cuthchow.github.io,https://cuthchow.github.io/college-majors-visualisation/,,,,
others,19,FALSE,FALSE,,,,FALSE,NIVO,,https://nivo.rocks/storybook/?path=/story/swarmplot--custom-circle-component,,,,
others,20,FALSE,FALSE,,,,,,outlook.ndcs.undp.org,https://outlook.ndcs.undp.org/,,,,
others,21,FALSE,FALSE,,,,,ObservablePlot,,https://observablehq.com/@observablehq/plot-bubble-matrix,,,,
others,22,FALSE,FALSE,,,,,FlexChart,,https://developer.mescius.com/wijmo/demos/Chart/ScatterBubble/ScatterWithTrendline,,,,
others,23,FALSE,FALSE,,,,,FlexChart,,https://developer.mescius.com/wijmo/demos/Map/BubbleMap,,,,
others,24,FALSE,FALSE,,,,,Plotly,,https://plotly-r.com/images/cartogram-tiles.svg,,,,
others,25,FALSE,FALSE,,,,,Semiotic,,https://semiotic.nteract.io/examples/isotype-chart,,,,
others,26,FALSE,FALSE,,,,,Semiotic,,https://semiotic.nteract.io/guides/ordinal-summaries,,,,
others,27,FALSE,FALSE,,,,,Semiotic,,https://semiotic.nteract.io/guides/xy-summaries,,,,
others,28,FALSE,FALSE,,,,,AlgebraOfGraphics.jl,,https://tutorials.pumas.ai/html/PlottingInJulia/02-AoG-Geoms_files/figure-html/cell-15-output-1.svg,,,,
others,29,FALSE,FALSE,,,,,,nitrocdn.com,https://cdn-dfnaj.nitrocdn.com/xxeFXDnBIOflfPsgwjDLywIQwPChAOzV/assets/images/source/rev-630e2e6/www.displayr.com/wp-content/uploads/2022/09/Palm_Tree_Plot_Maker_Displayr_Flexible.svg,,,,
